상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,마트브랜드
MA010120220810701552,쿨펫동물병원,,M1,과학·기술,M111,수의,M11101,동물병원,M73100,수의업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,2653010800103570005008020,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,2,,128.968364011655,35.1275926627189,롯데마트
MA010120220807792286,키무카츠,,I2,음식,I203,일식,I20302,일식 카레/돈가스/덮밥,I56123,서양식 음식점업,26,부산광역시,26530,사상구,26530620,괘법동,2653010400,괘법동,2653010400105310002,1,대지,531,2,부산광역시 사상구 괘법동 531-2,265303139003,부산광역시 사상구 광장로,17,,2653010400105310002005013,이마트,부산광역시 사상구 광장로 17,617808,46970,,2,,128.978893016647,35.1642343045877,이마트
MA010120220810750662,골드네일주,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,2653010800103570005008020,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,3,,128.968364011655,35.1275926627189,롯데마트
MA010120220806833798,리트머스정관,홈플러스점,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,26,부산광역시,26710,기장군,26710256,정관읍,2671025622,정관읍,2671025622107120001,1,대지,712,1,부산광역시 기장군 정관읍 매학리 712-1,267103140043,부산광역시 기장군 정관읍 정관5로,50,,2671032022107120001000001,정관홈플러스,부산광역시 기장군 정관읍 정관5로 50,619963,46015,,1,,129.176383817166,35.3230491085662,홈플러스
MA010120220811426498,쌤소ATSIS홈플아시아드,,G2,소매,G209,섬유·의복·신발 소매,G20911,가방 소매업,G47440,가방 및 기타 가죽제품 소매업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스,부산광역시 연제구 종합운동장로 7,611807,47500,,,,129.062012486264,35.1912700712054,홈플러스
MA010120220803191527,신준골프아카데미,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500114990000,1,대지,1499,,부산광역시 해운대구 우동 1499,263503133018,부산광역시 해운대구 센텀동로,6,,2635010500114490000023277,홈플러스센텀시티점,부산광역시 해운대구 센텀동로 6,612022,48059,,2,,129.133689814354,35.1709146307276,홈플러스
MA010120220810784871,제이씨비주니어아동복,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,,,129.062012486264,35.1912700712054,홈플러스
MA010120220810701537,이철헤어커커,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,2653010800103570005008020,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,3,,128.968364011655,35.1275926627189,롯데마트
MA010120220811620014,토니모리홈플러스부산반여점,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26350,해운대구,26350570,반여1동,2635010300,반여동,2635010300114060001,1,대지,1406,1,부산광역시 해운대구 반여동 1406-1,263504199082,부산광역시 해운대구 선수촌로21번길,37,,2635010300114060001000001,홈플러스부산반여점,부산광역시 해운대구 선수촌로21번길 37,612815,48043,,2,,129.115698499529,35.19658863746,홈플러스
MA010120220808213896,홈플러스부산레드페이스,감만점,G2,소매,G213,오락용품 소매,G21304,운동용품 소매업,G47631,운동 및 경기용품 소매업,26,부산광역시,26290,남구,26290630,감만2동,2629011100,감만동,2629011100100080000,1,대지,8,,부산광역시 남구 감만동 8,262903131026,부산광역시 남구 우암로,124,,2629011100100080000026913,홈플러스,부산광역시 남구 우암로 124,608800,48542,,1,,129.082211284417,35.1215441675641,홈플러스
MA010120220810822880,지에이치오토티스테이션주,아시아드점,S2,수리·개인,S203,자동차 수리·세차,S20301,자동차 정비소,S95212,자동차 전문 수리업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,1,,129.062012486264,35.1912700712054,홈플러스
MA010120220811428013,이팜약국,해운대,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600117670000,1,대지,1767,,부산광역시 해운대구 중동 1767,263503133039,부산광역시 해운대구 좌동순환로,511,,2635010600117670000019106,이마트,부산광역시 해운대구 좌동순환로 511,612851,48096,,1,,129.167372481097,35.1660179546642,이마트
MA010120220806511918,신화사,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,26,부산광역시,26260,동래구,26260545,명륜동,2626010700,명륜동,2626010700105060003,1,대지,506,3,부산광역시 동래구 명륜동 506-3,262602006006,부산광역시 동래구 충렬대로,197,,2626010700105060003000040,메가마트,부산광역시 동래구 충렬대로 197,607804,47737,,1,,129.081133844024,35.2045502617048,메가마트
MA010120220810502996,루미가넷네일죤광복점주,롯데마트,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,26,부산광역시,26110,중구,26110510,중앙동,2611011000,중앙동7가,2611011000100200001,1,대지,20,1,부산광역시 중구 중앙동7가 20-1,261102000010,부산광역시 중구 중앙대로,2,,2611011000100200001000001,롯데마트,부산광역시 중구 중앙대로 2,600017,48944,,,,129.036707345866,35.0983104003377,롯데마트
MA010120220805408815,동래메가약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,26,부산광역시,26260,동래구,26260545,명륜동,2626010700,명륜동,2626010700105060003,1,대지,506,3,부산광역시 동래구 명륜동 506-3,262602006006,부산광역시 동래구 충렬대로,197,,2626010700105060003000040,메가마트,부산광역시 동래구 충렬대로 197,607804,47737,,1,,129.081133844024,35.2045502617048,메가마트
MA010120220813549130,송사부수제쌀고로케홈플러스,센텀시티점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500114990000,1,대지,1499,,부산광역시 해운대구 우동 1499,263503133018,부산광역시 해운대구 센텀동로,6,,2635010500114490000023277,홈플러스센텀시티점,부산광역시 해운대구 센텀동로 6,612022,48059,,1,,129.133689814354,35.1709146307276,홈플러스
MA010120220813489723,네이처리퍼블릭,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26260,동래구,26260560,온천2동,2626010800,온천동,2626010800105020003,1,대지,502,3,부산광역시 동래구 온천동 502-3,262602000010,부산광역시 동래구 중앙대로,1393,,2626010800105020003000477,롯데마트,부산광역시 동래구 중앙대로 1393,607716,47727,,1,,129.07747341266,35.2117052140663,롯데마트
MA010120220812919914,두부본가어묵,기장점,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,C10211,수산동물 훈제; 조리 및 유사 조제식품 제조업,26,부산광역시,26710,기장군,26710259,일광읍,2671025921,일광읍,2671025921105470006,1,대지,547,6,부산광역시 기장군 일광읍 삼성리 547-6,267102006018,부산광역시 기장군 일광읍 기장대로,673,,2671031021105470006000001,메가마트,부산광역시 기장군 일광읍 기장대로 673,619912,46048,,1,,129.221858893907,35.25469218614,메가마트
MA010120220810613870,이가자헤어비스,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아파트,부산광역시 연제구 종합운동장로 7,611807,47500,,1,,129.062012486264,35.1912700712054,홈플러스
MA010120220800076112,오토오아시스,남천점,S2,수리·개인,S203,자동차 수리·세차,S20301,자동차 정비소,S95212,자동차 전문 수리업,26,부산광역시,26500,수영구,26500660,남천1동,2650010500,남천동,2650010500105450002,1,대지,545,2,부산광역시 수영구 남천동 545-2,265002006014,부산광역시 수영구 황령대로,521,,2650010500105450002017618,메가마트,부산광역시 수영구 황령대로 521,613819,48313,,3,,129.110991329674,35.1372579331725,메가마트
MA010120220800889764,얌샘김밥,센텀점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500114990000,1,대지,1499,,부산광역시 해운대구 우동 1499,263503133018,부산광역시 해운대구 센텀동로,6,,2635010500114490000023277,홈플러스센텀시티점,부산광역시 해운대구 센텀동로 6,612022,48059,,1,,129.133689814354,35.1709146307276,홈플러스
MA010120220808457328,옷수선,롯데마트,S2,수리·개인,S206,기타 가정용품 수리,S20601,의류/이불 수선업,S95391,의복 및 기타 가정용 직물제품 수리업,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122730000,1,대지,2273,,부산광역시 북구 화명동 2273,263202132002,부산광역시 북구 화명대로,47,,2632010200122730000003931,세탁코너롯데마트,부산광역시 북구 화명대로 47,616744,46525,,3,,129.013016593832,35.235170359171,롯데마트
MA010120220810823238,세정아시아드지점주,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,2,,129.062012486264,35.1912700712054,홈플러스
MA010120220810429024,미플,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,26,부산광역시,26230,부산진구,26230600,전포1동,2623010200,전포동,2623010200108920020,1,대지,892,20,부산광역시 부산진구 전포동 892-20,262303129010,부산광역시 부산진구 동천로,4,,2623010200108920020038724,홈플러스서면점,부산광역시 부산진구 동천로 4,614773,47299,,B2,,129.063973327968,35.1494318547054,홈플러스
MA010120220810642367,지센,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,26,부산광역시,26230,부산진구,26230720,가야2동,2623011000,가야동,2623011000106240007,1,대지,624,7,부산광역시 부산진구 가야동 624-7,262302006015,부산광역시 부산진구 가야대로,506,,,홈플러스,부산광역시 부산진구 가야대로 506,614801,47324,,1,,129.027315703707,35.1525111823615,홈플러스
MA010120220806557188,전국열쇠사상점,롯데마트,G2,소매,G210,철물·건설자재 소매,G21001,철물/공구 소매업,G47511,철물 및 난방용구 소매업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,4,,128.96846526974,35.1286093546013,롯데마트
MA010120220809890267,이디야커피부산사상점,롯데마트,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,2653010800103570005008020,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,1,,128.968364011655,35.1275926627189,롯데마트
MA010120220812149016,월드크리닝,,S2,수리·개인,S209,세탁,S20901,세탁소,S96912,가정용 세탁업,26,부산광역시,26230,부산진구,26230600,전포1동,2623010200,전포동,2623010200108920020,1,대지,892,20,부산광역시 부산진구 전포동 892-20,262303129010,부산광역시 부산진구 동천로,4,,2623010200108920020038724,홈플러스서면점,부산광역시 부산진구 동천로 4,614773,47299,,1,,129.063973327968,35.1494318547054,홈플러스
MA010120220814134437,메가커피가야,홈플러스점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,26,부산광역시,26230,부산진구,26230720,가야2동,2623011000,가야동,2623011000106320005,1,대지,632,5,부산광역시 부산진구 가야동 632-5,262304187023,부산광역시 부산진구 가야대로498번길,28,3,2623011000106320005040685,,부산광역시 부산진구 가야대로498번길 28-3,614801,47327,,1,,129.026426901341,35.1516248873186,홈플러스
MA010120220806910829,속초중앙시장해물짬뽕&홍대쌀국수,,I2,음식,I202,중식,I20201,중국집,I56129,기타 외국식 음식점업,26,부산광역시,26530,사상구,26530620,괘법동,2653010400,괘법동,2653010400105310002,1,대지,531,2,부산광역시 사상구 괘법동 531-2,265303139003,부산광역시 사상구 광장로,17,,2653010400105310002005013,이마트,부산광역시 사상구 광장로 17,617808,46970,,2,,128.978893016647,35.1642343045877,이마트
MA010120220807390420,더페이스샵하나로마트,화명점,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26320,북구,26320530,금곡동,2632010100,금곡동,2632010100118740003,1,대지,1874,3,부산광역시 북구 금곡동 1874-3,263202132001,부산광역시 북구 금곡대로,469,,2632010100118740003013110,하나로마트,부산광역시 북구 금곡대로 469,616739,46519,,1,,129.011219697036,35.2500243285982,농협 하나로마트
MA010120220813776948,풀꽃스튜디오사진관sasang,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73303,사진 처리업,26,부산광역시,26530,사상구,26530620,괘법동,2653010400,괘법동,2653010400105310002,1,대지,531,2,부산광역시 사상구 괘법동 531-2,265303139003,부산광역시 사상구 광장로,17,,2653010400105310002005013,이마트,부산광역시 사상구 광장로 17,617808,46970,,3,,128.978893016647,35.1642343045877,이마트
MA010120220804547356,한빛투어,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스,부산광역시 연제구 종합운동장로 7,611807,47500,,,,129.062012486264,35.1912700712054,홈플러스
MA010120220810634431,롯데리아키즈마트,부산점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26230,부산진구,26230640,부암1동,2623010800,부암동,2623010800102570000,1,대지,257,,부산광역시 부산진구 부암동 257,262302129001,부산광역시 부산진구 신천대로,241,,2623010800102400000000001,롯데마트,부산광역시 부산진구 신천대로 241,614837,47187,,4,,129.049322783607,35.1633062342067,롯데마트
MA010120220810750594,제이제이케터링롯데주,화명점,I2,음식,I207,구내식당·뷔페,I20701,구내식당,I56130,기관 구내식당업,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122730000,1,대지,2273,,부산광역시 북구 화명동 2273,263202132002,부산광역시 북구 화명대로,47,,2632010200122730000003931,롯데마트,부산광역시 북구 화명대로 47,616744,46525,,,,129.013016593832,35.235170359171,롯데마트
MA010120220807434592,레드페이스사하점,롯데마트,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,26,부산광역시,26380,사하구,26380580,장림1동,2638010500,장림동,2638010500110330002,1,대지,1033,2,부산광역시 사하구 장림동 1033-2,263802006011,부산광역시 사하구 을숙도대로,610,,2638010500110330002004243,롯데마트,부산광역시 사하구 을숙도대로 610,604843,49472,,2,,128.972312100943,35.0847852323566,롯데마트
MA010120220811447616,포쉬네일반여점,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,26,부산광역시,26350,해운대구,26350570,반여1동,2635010300,반여동,2635010300114060001,1,대지,1406,1,부산광역시 해운대구 반여동 1406-1,263504199082,부산광역시 해운대구 선수촌로21번길,37,,2635010300114060001000001,홈플러스,부산광역시 해운대구 선수촌로21번길 37,612815,48043,,2,,129.115698499529,35.19658863746,홈플러스
MA010120220810709281,오토오아시스사하점,롯데마트,S2,수리·개인,S203,자동차 수리·세차,S20301,자동차 정비소,S95212,자동차 전문 수리업,26,부산광역시,26380,사하구,26380580,장림1동,2638010500,장림동,2638010500110330002,1,대지,1033,2,부산광역시 사하구 장림동 1033-2,263802006011,부산광역시 사하구 을숙도대로,610,,2638010500110330002004243,롯데마트,부산광역시 사하구 을숙도대로 610,604843,49472,,3,,128.972312100943,35.0847852323566,롯데마트
MA010120220804954406,에이치피케이,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2641010700103680000,1,대지,368,,부산광역시 금정구 구서동 368,264104205400,부산광역시 금정구 중앙대로1841번길,24,,2641010700103680000007216,이마트,부산광역시 금정구 중앙대로1841번길 24,609847,46233,,1,,129.090598612225,35.2499401418204,이마트
MA010120220810776797,배스킨라빈스롯데키즈마트,부산점,I2,음식,I210,기타 간이,I21008,아이스크림/빙수,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230640,부암1동,2623010800,부암동,2623010800102570000,1,대지,257,,부산광역시 부산진구 부암동 257,262302129001,부산광역시 부산진구 신천대로,241,,2623010800102400000000001,롯데마트,부산광역시 부산진구 신천대로 241,614837,47187,,4,,129.049322783607,35.1633062342067,롯데마트
MA010120220812034489,크린토피아,,S2,수리·개인,S209,세탁,S20901,세탁소,S96912,가정용 세탁업,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122730000,1,대지,2273,,부산광역시 북구 화명동 2273,263202132002,부산광역시 북구 화명대로,47,,2632010200122730000003931,롯데마트,부산광역시 북구 화명대로 47,616744,46525,,3,,129.013016593832,35.235170359171,롯데마트
MA010120220809588572,정성다한의원,,Q1,보건의료,Q102,의원,Q10211,한의원,Q86203,한의원,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2641010700103680000,1,대지,368,,부산광역시 금정구 구서동 368,264104205400,부산광역시 금정구 중앙대로1841번길,24,,2641010700103680000007216,이마트,부산광역시 금정구 중앙대로1841번길 24,609847,46233,,2,,129.090598612225,35.2499401418204,이마트
MA010120220812983996,안경나라,,G2,소매,G216,안경·정밀기기 소매,G21602,안경렌즈 소매업,G47822,안경 및 렌즈 소매업,26,부산광역시,26710,기장군,26710259,일광읍,2671025921,일광읍,2671025921105470006,1,대지,547,6,부산광역시 기장군 일광읍 삼성리 547-6,267102006018,부산광역시 기장군 일광읍 기장대로,673,,2671031021105470006000001,메가마트,부산광역시 기장군 일광읍 기장대로 673,619912,46048,,1,,129.221858893907,35.25469218614,메가마트
MA010120220804143545,크린토피아동래점,롯데마트,S2,수리·개인,S209,세탁,S20901,세탁소,S96912,가정용 세탁업,26,부산광역시,26260,동래구,26260560,온천2동,2626010800,온천동,2626010800105020003,1,대지,502,3,부산광역시 동래구 온천동 502-3,262602000010,부산광역시 동래구 중앙대로,1393,,2626010800105020003000477,롯데마트,부산광역시 동래구 중앙대로 1393,607716,47727,,1,,129.07747341266,35.2117052140663,롯데마트
MA010120220801050496,호야짬뽕동래점,롯데마트,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,26,부산광역시,26260,동래구,26260560,온천2동,2626010800,온천동,2626010800105020003,1,대지,502,3,부산광역시 동래구 온천동 502-3,262602000010,부산광역시 동래구 중앙대로,1393,,2626010800105020003000477,롯데마트,부산광역시 동래구 중앙대로 1393,607716,47727,,1,,129.07747341266,35.2117052140663,롯데마트
MA010120220810750665,제이제이케터링사상점주,롯데마트,I2,음식,I207,구내식당·뷔페,I20701,구내식당,I56130,기관 구내식당업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,2653010800103570005008020,,부산광역시 사상구 낙동대로 733,617830,47032,,,,128.968364011655,35.1275926627189,롯데마트
MA010120220810079485,준오헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500114990000,1,대지,1499,,부산광역시 해운대구 우동 1499,263503133018,부산광역시 해운대구 센텀동로,6,,2635010500114490000023277,홈플러스센텀시티점,부산광역시 해운대구 센텀동로 6,612022,48059,,3,,129.133689814354,35.1709146307276,홈플러스
MA010120220803189242,이마트아모레화장품,문현점,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26290,남구,26290690,문현2동,2629010900,문현동,2629010900107510000,1,대지,751,,부산광역시 남구 문현동 751,262904006033,부산광역시 남구 전포대로91번길,47,,2629010900107590000018238,마트,부산광역시 남구 전포대로91번길 47,608827,48401,,3,,129.064261051713,35.1443173585801,이마트
MA010120220803244647,북촌손만두,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56111,한식 일반 음식점업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,,,129.062012486264,35.1912700712054,홈플러스
MA010120220813485588,프로월드컵사상롯데,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,2653010800103570005008020,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,3,,128.968364011655,35.1275926627189,롯데마트
MA010120220814345950,더스포,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500114990000,1,대지,1499,,부산광역시 해운대구 우동 1499,263503133018,부산광역시 해운대구 센텀동로,6,,2635010500114490000023277,홈플러스센텀점핏플러스,부산광역시 해운대구 센텀동로 6,612022,48059,,3,,129.133689814354,35.1709146307276,홈플러스
MA010120220813124366,레드페이스홈플러스서,부산점,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,26,부산광역시,26530,사상구,26530620,괘법동,2653010400,괘법동,2653010400105290001,1,대지,529,1,부산광역시 사상구 괘법동 529-1,265303139003,부산광역시 사상구 광장로,7,,2653010400105290001008082,홈플러스,부산광역시 사상구 광장로 7,617725,46970,,1,,128.977721218153,35.1643345532276,홈플러스
MA010120220806407958,화명프로스펙스,롯데마트,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122730000,1,대지,2273,,부산광역시 북구 화명동 2273,263202132002,부산광역시 북구 화명대로,47,,2632010200122730000003931,롯데마트,부산광역시 북구 화명대로 47,616744,46525,,2,,129.013016593832,35.235170359171,롯데마트
MA010120220804923216,더페이스샵메가마트,기장점,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26710,기장군,26710259,일광읍,2671025921,일광읍,2671025921105470006,1,대지,547,6,부산광역시 기장군 일광읍 삼성리 547-6,267102006018,부산광역시 기장군 일광읍 기장대로,673,,2671031021105470006000001,메가마트,부산광역시 기장군 일광읍 기장대로 673,619912,46048,,1,,129.221858893907,35.25469218614,메가마트
MA010120220803818942,베니크루즈컴퍼니,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600117670000,1,대지,1767,,부산광역시 해운대구 중동 1767,263503133039,부산광역시 해운대구 좌동순환로,511,,2635010600117670000019106,이마트,부산광역시 해운대구 좌동순환로 511,612851,48096,,2,,129.167372481097,35.1660179546642,이마트
MA010120220812092687,이마트이니스프리,연제점,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26470,연제구,26470660,연산2동,2647010200,연산동,2647010200108220007,1,대지,822,7,부산광역시 연제구 연산동 822-7,264703129044,부산광역시 연제구 연수로,89,,2647010200108220007015826,신세계연제점,부산광역시 연제구 연수로 89,611840,47604,,1,,129.081309508809,35.1761518847322,이마트
MA010120220804918977,레고플레이홈플러스장림점,,N1,시설관리·임대,N110,가정용품 대여,N11001,스포츠/레크리에이션 용품 대여업,N76210,스포츠 및 레크리에이션 용품 임대업,26,부산광역시,26380,사하구,26380590,장림2동,2638010500,장림동,2638010500101850000,1,대지,185,,부산광역시 사하구 장림동 185,263803134007,부산광역시 사하구 다대로,225,,2638010500101770004026905,홈플러스장림점,부산광역시 사하구 다대로 225,604042,49458,,4,,128.978252337242,35.0824354675071,홈플러스
MA010120220806592699,엔제리너스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,26,부산광역시,26350,해운대구,26350570,반여1동,2635010300,반여동,2635010300114060001,1,대지,1406,1,부산광역시 해운대구 반여동 1406-1,263504199082,부산광역시 해운대구 선수촌로21번길,37,,2635010300114060001000001,홈플러스반여점,부산광역시 해운대구 선수촌로21번길 37,612815,48043,,1,,129.115698499529,35.19658863746,홈플러스
MA010120220813136153,써브웨이부산기장메가마트,,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26710,기장군,26710259,일광읍,2671025921,일광읍,2671025921105470006,1,대지,547,6,부산광역시 기장군 일광읍 삼성리 547-6,267102006018,부산광역시 기장군 일광읍 기장대로,673,,2671031021105470006000001,메가마트,부산광역시 기장군 일광읍 기장대로 673,619912,46048,,1,,129.221858893907,35.25469218614,메가마트
MA010120220812453394,카모메,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500114990000,1,대지,1499,,부산광역시 해운대구 우동 1499,263503133018,부산광역시 해운대구 센텀동로,6,,2635010500114490000023277,홈플러스센템시티점,부산광역시 해운대구 센텀동로 6,612022,48059,,1,,129.133689814354,35.1709146307276,홈플러스
